plant_id,Row,Range,Row_Range,id,area_calculation
20RITI21299,13,99,13_99,1777,1.214246688
20RITI21399,14,99,14_99,1778,1.184082005
20RITI21499,15,99,15_99,1779,1.14379081
20RITI21599,16,99,16_99,1780,1.074437953
20RITI21699,17,99,17_99,1781,0.772278747
20RITI21799,18,99,18_99,1782,0.897234629
20RITI20100,1,100,1_100,1783,1.243305285
20RITI20200,2,100,2_100,1784,1.126889746
20RITI20300,3,100,3_100,1785,1.031659728
20RITI20400,4,100,4_100,1786,1.027151677
20RITI20500,5,100,5_100,1787,1.21109668
20RITI20600,6,100,6_100,1788,0.757422943
20RITI20700,7,100,7_100,1789,1.065873873
20RITI20800,8,100,8_100,1790,1.178467835
20RITI20900,9,100,9_100,1791,1.368043164
20RITI21000,10,100,10_100,1792,1.197812331
20RITI21100,11,100,11_100,1793,1.11901515
20RITI21200,12,100,12_100,1794,1.132294644
20RITI21300,13,100,13_100,1795,1.144235417
20RITI21400,14,100,14_100,1796,1.06204735
20RITI21500,15,100,15_100,1797,1.205709344
20RITI21600,16,100,16_100,1798,0.8767459
20RITI21700,17,100,17_100,1799,0.906471747
20RITI21800,18,100,18_100,1800,1.083439485
