plant_id,Row,Range,Row_Range,id,area(m^2)
20RITI21192,12,92,12_92,1650,2.100914532
20RITI21193,12,93,12_93,1668,2.070737293
20RITI21194,12,94,12_94,1686,1.988108312
20RITI21195,12,95,12_95,1704,1.586881793
20RITI21196,12,96,12_96,1722,1.774435212
20RITI21197,12,97,12_97,1740,2.026377948
20RITI21198,12,98,12_98,1758,1.837248377
20RITI21199,12,99,12_99,1776,1.713869636
20RITI21200,12,100,12_100,1794,1.730313268
20RITI21201,13,1,13_1,13,1.842207077
20RITI21202,13,2,13_2,31,2.266170709
20RITI21203,13,3,13_3,49,1.919432985
20RITI21204,13,4,13_4,67,2.192103486
20RITI21205,13,5,13_5,85,2.017597762
20RITI21206,13,6,13_6,103,2.088526965
20RITI21207,13,7,13_7,121,1.986984272
20RITI21208,13,8,13_8,139,2.244786822
20RITI21209,13,9,13_9,157,1.489617728
20RITI21210,13,10,13_10,175,2.116671764
20RITI21211,13,11,13_11,193,2.031789171
20RITI21212,13,12,13_12,211,2.158556515
20RITI21213,13,13,13_13,229,2.253111613
20RITI21214,13,14,13_14,247,2.329896139
20RITI21215,13,15,13_15,265,2.159673739
20RITI21216,13,16,13_16,283,1.753949636
20RITI21217,13,17,13_17,301,1.666588884
20RITI21218,13,18,13_18,319,2.149321285
20RITI21219,13,19,13_19,337,2.293414114
20RITI21220,13,20,13_20,355,1.860903943
20RITI21221,13,21,13_21,373,2.24208092
20RITI21222,13,22,13_22,391,2.027287204
20RITI21223,13,23,13_23,409,2.080422677
20RITI21224,13,24,13_24,427,2.008150507
20RITI21225,13,25,13_25,445,2.203352758
20RITI21226,13,26,13_26,463,1.896017302
20RITI21227,13,27,13_27,481,2.150442828
20RITI21228,13,28,13_28,499,1.956360909
20RITI21229,13,29,13_29,517,2.009946404
20RITI21230,13,30,13_30,535,2.083127063
20RITI21231,13,31,13_31,553,1.972793557
20RITI21232,13,32,13_32,571,2.063306706
20RITI21233,13,33,13_33,589,2.37155007
20RITI21234,13,34,13_34,607,1.990132968
20RITI21235,13,35,13_35,625,2.140089828
20RITI21236,13,36,13_36,643,2.229248634
20RITI21237,13,37,13_37,661,1.83635448
20RITI21238,13,38,13_38,679,2.257391839
20RITI21239,13,39,13_39,697,1.884758431
20RITI21240,13,40,13_40,715,2.240280048
20RITI21241,13,41,13_41,733,2.306031967
20RITI21242,13,42,13_42,751,2.21078532
20RITI21243,13,43,13_43,769,2.070061423
20RITI21244,13,44,13_44,787,2.12072259
20RITI21245,13,45,13_45,805,2.167788751
20RITI21246,13,46,13_46,823,2.415226966
20RITI21247,13,47,13_47,841,2.265269668
20RITI21248,13,48,13_48,859,2.217539502
20RITI21249,13,49,13_49,877,2.000500404
20RITI21250,13,50,13_50,895,1.272127578
20RITI21251,13,51,13_51,913,2.174981059
20RITI21252,13,52,13_52,931,1.671993052
20RITI21253,13,53,13_53,949,1.888818739
20RITI21254,13,54,13_54,967,2.092577098
20RITI21255,13,55,13_55,985,2.079069993
20RITI21256,13,56,13_56,1003,2.346782075
20RITI21257,13,57,13_57,1021,1.938128046
20RITI21258,13,58,13_58,1039,2.15494835
20RITI21259,13,59,13_59,1057,2.026836473
20RITI21260,13,60,13_60,1075,2.247483297
20RITI21261,13,61,13_61,1093,2.05452973
20RITI21262,13,62,13_62,1111,2.389332843
20RITI21263,13,63,13_63,1129,2.124551162
20RITI21264,13,64,13_64,1147,2.11915183
20RITI21265,13,65,13_65,1165,2.195702261
20RITI21266,13,66,13_66,1183,2.015801798
20RITI21267,13,67,13_67,1201,2.255363915
20RITI21268,13,68,13_68,1219,2.136481228
20RITI21269,13,69,13_69,1237,2.469711396
20RITI21270,13,70,13_70,1255,2.289355958
20RITI21271,13,71,13_71,1273,2.153595295
20RITI21272,13,72,13_72,1291,2.389110158
20RITI21273,13,73,13_73,1309,2.31097597
20RITI21274,13,74,13_74,1327,2.291619128
20RITI21275,13,75,13_75,1345,2.099564264
20RITI21276,13,76,13_76,1363,1.852787909
20RITI21277,13,77,13_77,1381,2.402611403
20RITI21278,13,78,13_78,1399,2.30625224
20RITI21279,13,79,13_79,1417,2.013999681
20RITI21280,13,80,13_80,1435,2.107444099
20RITI21281,13,81,13_81,1453,2.382802022
20RITI21282,13,82,13_82,1471,2.154944218
20RITI21283,13,83,13_83,1489,2.221137479
20RITI21284,13,84,13_84,1507,2.326510713
20RITI21285,13,85,13_85,1525,2.067590141
20RITI21286,13,86,13_86,1543,2.037194626
20RITI21287,13,87,13_87,1561,2.194347398
20RITI21288,13,88,13_88,1579,2.032011532
20RITI21289,13,89,13_89,1597,2.083797516
20RITI21290,13,90,13_90,1615,2.037416514
20RITI21291,13,91,13_91,1633,1.918084088
20RITI21292,13,92,13_92,1651,2.286657628
20RITI21293,13,93,13_93,1669,2.274048476
20RITI21294,13,94,13_94,1687,2.411387635
20RITI21295,13,95,13_95,1705,2.169355224
20RITI21296,13,96,13_96,1723,2.1722854
20RITI21297,13,97,13_97,1741,2.083580864
20RITI21298,13,98,13_98,1759,2.09573221
20RITI21299,13,99,13_99,1777,2.281253472
20RITI21300,13,100,13_100,1795,2.167103966
20RITI21301,14,1,14_1,14,1.730086388
20RITI21302,14,2,14_2,32,1.59993987
20RITI21303,14,3,14_3,50,2.074790833
20RITI21304,14,4,14_4,68,1.995087984
20RITI21305,14,5,14_5,86,1.637092
20RITI21306,14,6,14_6,104,1.554010615
20RITI21307,14,7,14_7,122,1.626510692
20RITI21308,14,8,14_8,140,1.916287812
20RITI21309,14,9,14_9,158,1.590948746
20RITI21310,14,10,14_10,176,1.802358512
20RITI21311,14,11,14_11,194,1.675819586
20RITI21312,14,12,14_12,212,1.776016063
20RITI21313,14,13,14_13,230,1.710270488
20RITI21314,14,14,14_14,248,1.820368613
20RITI21315,14,15,14_15,266,1.764305251
20RITI21316,14,16,14_16,284,1.839735177
20RITI21317,14,17,14_17,302,1.417794726
20RITI21318,14,18,14_18,320,1.76092354
20RITI21319,14,19,14_19,338,1.486237496
20RITI21320,14,20,14_20,356,1.679641702
20RITI21321,14,21,14_21,374,1.980229054
20RITI21322,14,22,14_22,392,1.660510497
20RITI21323,14,23,14_23,410,1.762283518
20RITI21324,14,24,14_24,428,1.727600776
20RITI21325,14,25,14_25,446,1.519793585
20RITI21326,14,26,14_26,464,1.633941926
20RITI21327,14,27,14_27,482,1.631238624
20RITI21328,14,28,14_28,500,1.763404234
20RITI21329,14,29,14_29,518,1.506503787
20RITI21330,14,30,14_30,536,1.746971676
20RITI21331,14,31,14_31,554,1.476112634
20RITI21332,14,32,14_32,572,1.900074016
20RITI21333,14,33,14_33,590,2.27045278
20RITI21334,14,34,14_34,608,1.86202199
20RITI21335,14,35,14_35,626,1.495474176
20RITI21336,14,36,14_36,644,1.593864918
20RITI21337,14,37,14_37,662,1.417342517
20RITI21338,14,38,14_38,680,1.910657074
20RITI21339,14,39,14_39,698,1.395503517
20RITI21340,14,40,14_40,716,1.823751478
20RITI21341,14,41,14_41,734,1.896696887
20RITI21342,14,42,14_42,752,1.583506531
20RITI21343,14,43,14_43,770,1.684375727
20RITI21344,14,44,14_44,788,1.665010839
20RITI21345,14,45,14_45,806,1.483089524
20RITI21346,14,46,14_46,824,1.930248993
20RITI21347,14,47,14_47,842,1.445260599
20RITI21348,14,48,14_48,860,2.191641776
20RITI21349,14,49,14_49,878,1.713643835
20RITI21350,14,50,14_50,896,1.363751111
20RITI21351,14,51,14_51,914,2.448321155
20RITI21352,14,52,14_52,932,1.495703654
20RITI21353,14,53,14_53,950,1.710723051
20RITI21354,14,54,14_54,968,1.306794707
20RITI21355,14,55,14_55,986,2.151117109
20RITI21356,14,56,14_56,1004,1.756874068
20RITI21357,14,57,14_57,1022,1.705989929
20RITI21358,14,58,14_58,1040,2.700272896
20RITI21359,14,59,14_59,1058,1.664110793
20RITI21360,14,60,14_60,1076,1.569998121
20RITI21361,14,61,14_61,1094,2.789204646
20RITI21362,14,62,14_62,1112,2.110589651
20RITI21363,14,63,14_63,1130,1.996661244
20RITI21364,14,64,14_64,1148,1.69968978
20RITI21365,14,65,14_65,1166,2.017155666
20RITI21366,14,66,14_66,1184,2.140089386
20RITI21367,14,67,14_67,1202,1.86450279
20RITI21368,14,68,14_68,1220,2.040562786
20RITI21369,14,69,14_69,1238,2.088525496
20RITI21370,14,70,14_70,1256,2.207182212
20RITI21371,14,71,14_71,1274,2.2202389
20RITI21372,14,72,14_72,1292,2.20425861
20RITI21373,14,73,14_73,1310,1.899401447
20RITI21374,14,74,14_74,1328,2.151569654
20RITI21375,14,75,14_75,1346,1.974597742
20RITI21376,14,76,14_76,1364,2.130854023
20RITI21377,14,77,14_77,1382,2.059257781
20RITI21378,14,78,14_78,1400,1.991485818
20RITI21379,14,79,14_79,1418,2.107893061
20RITI21380,14,80,14_80,1436,2.063082809
20RITI21381,14,81,14_81,1454,1.739531908
20RITI21382,14,82,14_82,1472,2.283732201
20RITI21383,14,83,14_83,1490,2.016251967
20RITI21384,14,84,14_84,1508,2.070291029
20RITI21385,14,85,14_85,1526,2.133104643
20RITI21386,14,86,14_86,1544,1.800104729
20RITI21387,14,87,14_87,1562,1.965595654
20RITI21388,14,88,14_88,1580,2.037189698
20RITI21389,14,89,14_89,1598,1.814066319
20RITI21390,14,90,14_90,1616,2.156069246
20RITI21391,14,91,14_91,1634,1.957718623
20RITI21392,14,92,14_92,1652,1.959512575
20RITI21393,14,93,14_93,1670,1.942845773
20RITI21394,14,94,14_94,1688,1.892191523
20RITI21395,14,95,14_95,1706,2.20898865
20RITI21396,14,96,14_96,1724,2.250635125
20RITI21397,14,97,14_97,1742,2.043050622
20RITI21398,14,98,14_98,1760,1.961764651
20RITI21399,14,99,14_99,1778,2.315706421
20RITI21400,14,100,14_100,1796,2.045069302
20RITI21401,15,1,15_1,15,2.13603995
20RITI21402,15,2,15_2,33,1.877329572
20RITI21403,15,3,15_3,51,2.456652184
20RITI21404,15,4,15_4,69,2.260997677
20RITI21405,15,5,15_5,87,2.03133884
20RITI21406,15,6,15_6,105,2.096863224
20RITI21407,15,7,15_7,123,1.778496365
20RITI21408,15,8,15_8,141,2.068263177
20RITI21409,15,9,15_9,159,1.806635464
20RITI21410,15,10,15_10,177,1.880256778
20RITI21411,15,11,15_11,195,1.880265918
20RITI21412,15,12,15_12,213,2.091457996
20RITI21413,15,13,15_13,231,1.909079262
20RITI21414,15,14,15_14,249,1.750120365
20RITI21415,15,15,15_15,267,2.023009066
20RITI21416,15,16,15_16,285,1.883636537
20RITI21417,15,17,15_17,303,2.099115998
20RITI21418,15,18,15_18,321,1.973022154
20RITI21419,15,19,15_19,339,1.814056996
20RITI21420,15,20,15_20,357,1.93610353
20RITI21421,15,21,15_21,375,1.924387162
20RITI21422,15,22,15_22,393,2.223848484
20RITI21423,15,23,15_23,411,1.723557477
20RITI21424,15,24,15_24,429,1.680326728
20RITI21425,15,25,15_25,447,2.004771733
20RITI21426,15,26,15_26,465,1.990808354
20RITI21427,15,27,15_27,483,2.022107363
20RITI21428,15,28,15_28,501,2.06758113
20RITI21429,15,29,15_29,519,2.100906648
20RITI21430,15,30,15_30,537,1.973697808
20RITI21431,15,31,15_31,555,2.011301548
20RITI21432,15,32,15_32,573,2.205606582
20RITI21433,15,33,15_33,591,2.231953017
20RITI21434,15,34,15_34,609,2.131759235
20RITI21435,15,35,15_35,627,1.785015077
20RITI21436,15,36,15_36,645,2.064213969
20RITI21437,15,37,15_37,663,1.881163031
20RITI21438,15,38,15_38,681,2.076373939
20RITI21439,15,39,15_39,699,2.07187356
20RITI21440,15,40,15_40,717,2.082893312
20RITI21441,15,41,15_41,735,1.878227893
20RITI21442,15,42,15_42,753,1.951181555
20RITI21443,15,43,15_43,771,2.174313693
20RITI21444,15,44,15_44,789,2.128832842
20RITI21445,15,45,15_45,807,2.039218663
20RITI21446,15,46,15_46,825,1.845364788
20RITI21447,15,47,15_47,843,1.974823812
20RITI21448,15,48,15_48,861,1.958611182
20RITI21449,15,49,15_49,879,1.936776726
20RITI21450,15,50,15_50,897,1.825995844
20RITI21451,15,51,15_51,915,2.135357539
20RITI21452,15,52,15_52,933,0.589903828
20RITI21453,15,53,15_53,951,1.759801362
20RITI21454,15,54,15_54,969,1.098526724
20RITI21455,15,55,15_55,987,2.113974464
20RITI21456,15,56,15_56,1005,2.075017022
20RITI21457,15,57,15_57,1023,2.113744535
20RITI21458,15,58,15_58,1041,1.691805342
20RITI21459,15,59,15_59,1059,1.950064218
20RITI21460,15,60,15_60,1077,1.925060778
20RITI21461,15,61,15_61,1095,2.218207218
20RITI21462,15,62,15_62,1113,2.056330422
20RITI21463,15,63,15_63,1131,1.786145641
20RITI21464,15,64,15_64,1149,2.079742178
20RITI21465,15,65,15_65,1167,2.045971973
20RITI21466,15,66,15_66,1185,2.061060084
20RITI21467,15,67,15_67,1203,1.995089318
20RITI21468,15,68,15_68,1221,2.168906532
20RITI21469,15,69,15_69,1239,2.11621398
20RITI21470,15,70,15_70,1257,2.082449824
20RITI21471,15,71,15_71,1275,1.957716598
20RITI21472,15,72,15_72,1293,2.320207462
20RITI21473,15,73,15_73,1311,2.205833631
20RITI21474,15,74,15_74,1329,2.231949137
20RITI21475,15,75,15_75,1347,2.094384758
20RITI21476,15,76,15_76,1365,2.101135704
20RITI21477,15,77,15_77,1383,2.148641102
20RITI21478,15,78,15_78,1401,2.180384493
20RITI21479,15,79,15_79,1419,1.83387722
20RITI21480,15,80,15_80,1437,2.126130933
20RITI21481,15,81,15_81,1455,1.928212784
20RITI21482,15,82,15_82,1473,2.008829512
20RITI21483,15,83,15_83,1491,1.977528872
20RITI21484,15,84,15_84,1509,2.035618939
20RITI21485,15,85,15_85,1527,2.105862217
20RITI21486,15,86,15_86,1545,2.000496366
20RITI21487,15,87,15_87,1563,2.001172085
20RITI21488,15,88,15_88,1581,2.266618657
20RITI21489,15,89,15_89,1599,1.909076201
20RITI21490,15,90,15_90,1617,2.223618849
20RITI21491,15,91,15_91,1635,2.172282781
20RITI21492,15,92,15_92,1653,2.356914268
20RITI21493,15,93,15_93,1671,2.326284064
20RITI21494,15,94,15_94,1689,1.936542293
20RITI21495,15,95,15_95,1707,2.286433654
20RITI21496,15,96,15_96,1725,1.204577349
20RITI21497,15,97,15_97,1743,2.253336196
20RITI21498,15,98,15_98,1761,1.986308028
20RITI21499,15,99,15_99,1779,2.178361168
20RITI21500,15,100,15_100,1797,2.485920988
20RITI21501,16,1,16_1,16,1.901878557
20RITI21502,16,2,16_2,34,2.040113536
20RITI21503,16,3,16_3,52,2.209207539
20RITI21504,16,4,16_4,70,2.061510619
20RITI21505,16,5,16_5,88,1.915606348
20RITI21506,16,6,16_6,106,2.015352062
20RITI21507,16,7,16_7,124,2.047774151
20RITI21508,16,8,16_8,142,2.052051348
20RITI21509,16,9,16_9,160,1.906610314
20RITI21510,16,10,16_10,178,2.291164459
20RITI21511,16,11,16_11,196,1.875759704
20RITI21512,16,12,16_12,214,2.04890336
20RITI21513,16,13,16_13,232,1.871029696
20RITI21514,16,14,16_14,250,2.179941035
20RITI21515,16,15,16_15,268,1.918308383
20RITI21516,16,16,16_16,286,1.950728129
20RITI21517,16,17,16_17,304,1.969875843
20RITI21518,16,18,16_18,322,1.954335677
20RITI21519,16,19,16_19,340,2.277884964
20RITI21520,16,20,16_20,358,1.996667153
20RITI21521,16,21,16_21,376,2.036519203
20RITI21522,16,22,16_22,394,2.226997824
20RITI21523,16,23,16_23,412,1.998462605
20RITI21524,16,24,16_24,430,2.012423541
20RITI21525,16,25,16_25,448,2.15111895
20RITI21526,16,26,16_26,466,2.161253183
20RITI21527,16,27,16_27,484,1.885660225
20RITI21528,16,28,16_28,502,2.174762952
20RITI21529,16,29,16_29,520,2.186472946
20RITI21530,16,30,16_30,538,2.03246213
20RITI21531,16,31,16_31,556,1.97977206
20RITI21532,16,32,16_32,574,2.286437712
20RITI21533,16,33,16_33,592,2.120051794
20RITI21534,16,34,16_34,610,2.046879438
20RITI21535,16,35,16_35,628,1.614351736
20RITI21536,16,36,16_36,646,2.090556134
20RITI21537,16,37,16_37,664,1.976624717
20RITI21538,16,38,16_38,682,2.005445501
20RITI21539,16,39,16_39,700,2.270902979
20RITI21540,16,40,16_40,718,2.192994253
20RITI21541,16,41,16_41,736,2.130629437
20RITI21542,16,42,16_42,754,2.305348833
20RITI21543,16,43,16_43,772,2.199752375
20RITI21544,16,44,16_44,790,1.844007765
20RITI21545,16,45,16_45,808,2.093028527
20RITI21546,16,46,16_46,826,2.096860268
20RITI21547,16,47,16_47,844,2.077723517
20RITI21548,16,48,16_48,862,2.159220054
20RITI21549,16,49,16_49,880,2.101578881
20RITI21550,16,50,16_50,898,1.953214788
20RITI21551,16,51,16_51,916,1.870799088
20RITI21552,16,52,16_52,934,2.039669484
20RITI21553,16,53,16_53,952,2.109920617
20RITI21554,16,54,16_54,970,1.941947422
20RITI21555,16,55,16_55,988,1.795383285
20RITI21556,16,56,16_56,1006,1.90074734
20RITI21557,16,57,16_57,1024,1.794475136
20RITI21558,16,58,16_58,1042,1.889713553
20RITI21559,16,59,16_59,1060,2.093027596
20RITI21560,16,60,16_60,1078,2.282838593
20RITI21561,16,61,16_61,1096,1.817223039
20RITI21562,16,62,16_62,1114,2.021652468
20RITI21563,16,63,16_63,1132,2.204705039
20RITI21564,16,64,16_64,1150,1.902104763
20RITI21565,16,65,16_65,1168,1.880028839
20RITI21566,16,66,16_66,1186,2.026831245
20RITI21567,16,67,16_67,1204,2.196599703
20RITI21568,16,68,16_68,1222,2.303095858
20RITI21569,16,69,16_69,1240,2.358034449
20RITI21570,16,70,16_70,1258,1.959068452
20RITI21571,16,71,16_71,1276,2.068711108
20RITI21572,16,72,16_72,1294,2.207182217
20RITI21573,16,73,16_73,1312,2.067133656
20RITI21574,16,74,16_74,1330,2.120272106
20RITI21575,16,75,16_75,1348,1.993960387
20RITI21576,16,76,16_76,1366,2.143466155
20RITI21577,16,77,16_77,1384,2.278778233
20RITI21578,16,78,16_78,1402,2.01332899
20RITI21579,16,79,16_79,1420,1.915832461
20RITI21580,16,80,16_80,1438,2.091451729
20RITI21581,16,81,16_81,1456,2.221371274
20RITI21582,16,82,16_82,1474,1.881838078
20RITI21583,16,83,16_83,1492,2.119822573
20RITI21584,16,84,16_84,1510,2.234201413
20RITI21585,16,85,16_85,1528,2.011299177
20RITI21586,16,86,16_86,1546,2.030435347
20RITI21587,16,87,16_87,1564,1.991031945
20RITI21588,16,88,16_88,1582,2.006792085
20RITI21589,16,89,16_89,1600,2.340244653
20RITI21590,16,90,16_90,1618,2.274727797
20RITI21591,16,91,16_91,1636,2.054757514
20RITI21592,16,92,16_92,1654,2.221822357
20RITI21593,16,93,16_93,1672,1.996442334
20RITI21594,16,94,16_94,1690,2.183768449
20RITI21595,16,95,16_95,1708,2.180163269
20RITI21596,16,96,16_96,1726,2.274953398
20RITI21597,16,97,16_97,1744,1.832302806
20RITI21598,16,98,16_98,1762,2.136255265
20RITI21599,16,99,16_99,1780,2.428961431
20RITI21600,16,100,16_100,1798,2.380323606
20RITI21601,17,1,17_1,17,1.883186194
20RITI21602,17,2,17_2,35,2.160123671
20RITI21603,17,3,17_3,53,2.151801448
20RITI21604,17,4,17_4,71,2.323814015
20RITI21605,17,5,17_5,89,1.937228695
20RITI21606,17,6,17_6,107,2.095502856
20RITI21607,17,7,17_7,125,2.042144622
20RITI21608,17,8,17_8,143,1.930690524
20RITI21609,17,9,17_9,161,2.019856042
20RITI21610,17,10,17_10,179,2.13964428
20RITI21611,17,11,17_11,197,2.23623244
20RITI21612,17,12,17_12,215,2.341375361
20RITI21613,17,13,17_13,233,1.879584285
20RITI21614,17,14,17_14,251,2.162382378
20RITI21615,17,15,17_15,269,2.139193109
20RITI21616,17,16,17_16,287,2.589271397
20RITI21617,17,17,17_17,305,2.316381871
20RITI21618,17,18,17_18,323,2.06803465
20RITI21619,17,19,17_19,341,1.837933381
20RITI21620,17,20,17_20,359,1.983158476
20RITI21621,17,21,17_21,377,2.037643755
20RITI21622,17,22,17_22,395,2.326518265
20RITI21623,17,23,17_23,413,2.064882111
20RITI21624,17,24,17_24,431,2.097531939
20RITI21625,17,25,17_25,449,2.256719433
20RITI21626,17,26,17_26,467,1.966723854
20RITI21627,17,27,17_27,485,2.242979278
20RITI21628,17,28,17_28,503,2.24996121
20RITI21629,17,29,17_29,521,2.102936422
20RITI21630,17,30,17_30,539,2.17341215
20RITI21631,17,31,17_31,557,1.937450039
20RITI21632,17,32,17_32,575,2.149769362
20RITI21633,17,33,17_33,593,2.163057621
20RITI21634,17,34,17_34,611,2.250638889
20RITI21635,17,35,17_35,629,2.029537961
20RITI21636,17,36,17_36,647,2.200202738
20RITI21637,17,37,17_37,665,2.212585572
20RITI21638,17,38,17_38,683,2.292295642
20RITI21639,17,39,17_39,701,2.148647564
20RITI21640,17,40,17_40,719,2.026605604
20RITI21641,17,41,17_41,737,2.008142682
20RITI21642,17,42,17_42,755,2.142113813
20RITI21643,17,43,17_43,773,1.980897592
20RITI21644,17,44,17_44,791,2.078850386
20RITI21645,17,45,17_45,809,2.148866617
20RITI21646,17,46,17_46,827,2.270895715
20RITI21647,17,47,17_47,845,2.186237742
20RITI21648,17,48,17_48,863,2.113517507
20RITI21649,17,49,17_49,881,1.832525023
20RITI21650,17,50,17_50,899,1.817901571
20RITI21651,17,51,17_51,917,1.807531298
20RITI21652,17,52,17_52,935,2.072542161
20RITI21653,17,53,17_53,953,2.010402362
20RITI21654,17,54,17_54,971,2.104953949
20RITI21655,17,55,17_55,989,1.906384405
20RITI21656,17,56,17_56,1007,2.070963142
20RITI21657,17,57,17_57,1025,2.021205592
20RITI21658,17,58,17_58,1043,2.03493939
20RITI21659,17,59,17_59,1061,2.092806598
20RITI21660,17,60,17_60,1079,1.629212726
20RITI21661,17,61,17_61,1097,2.118472662
20RITI21662,17,62,17_62,1115,2.206284572
20RITI21663,17,63,17_63,1133,2.225188848
20RITI21664,17,64,17_64,1151,2.14188631
20RITI21665,17,65,17_65,1169,1.990358004
20RITI21666,17,66,17_66,1187,2.200648746
20RITI21667,17,67,17_67,1205,2.08717567
20RITI21668,17,68,17_68,1223,2.177690483
20RITI21669,17,69,17_69,1241,2.181733
20RITI21670,17,70,17_70,1259,2.240057326
20RITI21671,17,71,17_71,1277,2.113070438
20RITI21672,17,72,17_72,1295,2.148196039
20RITI21673,17,73,17_73,1313,2.269775057
20RITI21674,17,74,17_74,1331,2.009503362
20RITI21675,17,75,17_75,1349,2.346327624
20RITI21676,17,76,17_76,1367,2.463412755
20RITI21677,17,77,17_77,1385,2.46228324
20RITI21678,17,78,17_78,1403,2.485245538
20RITI21679,17,79,17_79,1421,1.954560473
20RITI21680,17,80,17_80,1439,2.212365799
20RITI21681,17,81,17_81,1457,2.46295405
20RITI21682,17,82,17_82,1475,1.959733144
20RITI21683,17,83,17_83,1493,2.156746095
20RITI21684,17,84,17_84,1511,1.721301658
20RITI21685,17,85,17_85,1529,2.087177438
20RITI21686,17,86,17_86,1547,2.343849913
20RITI21687,17,87,17_87,1565,2.189622574
20RITI21688,17,88,17_88,1583,2.380552296
20RITI21689,17,89,17_89,1601,2.249510462
20RITI21690,17,90,17_90,1619,1.99329325
20RITI21691,17,91,17_91,1637,2.154499124
20RITI21692,17,92,17_92,1655,2.344979748
20RITI21693,17,93,17_93,1673,2.056551136
20RITI21694,17,94,17_94,1691,2.246364246
20RITI21695,17,95,17_95,1709,2.372666701
20RITI21696,17,96,17_96,1727,2.588590349
20RITI21697,17,97,17_97,1745,1.656008501
20RITI21698,17,98,17_98,1763,2.495605841
20RITI21699,17,99,17_99,1781,1.792443487
20RITI21700,17,100,17_100,1799,2.406890121
20RITI21701,18,1,18_1,18,2.150673197
20RITI21702,18,2,18_2,36,2.340927163
20RITI21703,18,3,18_3,54,2.018955394
20RITI21704,18,4,18_4,72,2.175210883
20RITI21705,18,5,18_5,90,2.233077634
20RITI21706,18,6,18_6,108,2.187596861
20RITI21707,18,7,18_7,126,2.134237945
20RITI21708,18,8,18_8,144,2.049126633
20RITI21709,18,9,18_9,162,2.013326454
20RITI21710,18,10,18_10,180,2.19029834
20RITI21711,18,11,18_11,198,2.083801106
20RITI21712,18,12,18_12,216,2.18422295
20RITI21713,18,13,18_13,234,1.695408344
20RITI21714,18,14,18_14,252,1.896018879
20RITI21715,18,15,18_15,270,1.811587499
20RITI21716,18,16,18_16,288,2.225645739
20RITI21717,18,17,18_17,306,1.981803686
20RITI21718,18,18,18_18,324,2.01422268
20RITI21719,18,19,18_19,342,1.73570674
20RITI21720,18,20,18_20,360,2.282610363
20RITI21721,18,21,18_21,378,2.245235847
20RITI21722,18,22,18_22,396,2.251767989
20RITI21723,18,23,18_23,414,2.156303443
20RITI21724,18,24,18_24,432,1.849858752
20RITI21725,18,25,18_25,450,1.813165894
20RITI21726,18,26,18_26,468,1.92934446
20RITI21727,18,27,18_27,486,1.879581996
20RITI21728,18,28,18_28,504,1.774663527
20RITI21729,18,29,18_29,522,2.192095747
20RITI21730,18,30,18_30,540,1.983381928
20RITI21731,18,31,18_31,558,2.123645022
20RITI21732,18,32,18_32,576,2.262569952
20RITI21733,18,33,18_33,594,2.249737827
20RITI21734,18,34,18_34,612,2.202676221
20RITI21735,18,35,18_35,630,2.273602738
20RITI21736,18,36,18_36,648,2.092132304
20RITI21737,18,37,18_37,666,2.312108187
20RITI21738,18,38,18_38,684,1.817435752
20RITI21739,18,39,18_39,702,2.08582694
20RITI21740,18,40,18_40,720,1.839735945
20RITI21741,18,41,18_41,738,1.746516634
20RITI21742,18,42,18_42,756,1.904346394
20RITI21743,18,43,18_43,774,1.897598488
20RITI21744,18,44,18_44,792,2.28868879
20RITI21745,18,45,18_45,810,2.028855663
20RITI21746,18,46,18_46,828,2.181740532
20RITI21747,18,47,18_47,846,1.088619652
20RITI21748,18,48,18_48,864,2.167109702
20RITI21749,18,49,18_49,882,2.134910282
20RITI21750,18,50,18_50,900,1.86472648
20RITI21751,18,51,18_51,918,1.902323553
20RITI21752,18,52,18_52,936,1.774435972
20RITI21753,18,53,18_53,954,2.409141923
20RITI21754,18,54,18_54,972,1.288558512
20RITI21755,18,55,18_55,990,1.805508514
20RITI21756,18,56,18_56,1008,1.248254037
20RITI21757,18,57,18_57,1026,1.70892028
20RITI21758,18,58,18_58,1044,1.355650554
20RITI21759,18,59,18_59,1062,1.756424662
20RITI21760,18,60,18_60,1080,1.892195263
20RITI21761,18,61,18_61,1098,1.989453166
20RITI21762,18,62,18_62,1116,1.738413039
20RITI21763,18,63,18_63,1134,1.712069516
20RITI21764,18,64,18_64,1152,1.969870672
20RITI21765,18,65,18_65,1170,2.070285889
20RITI21766,18,66,18_66,1188,1.933851933
20RITI21767,18,67,18_67,1206,1.685722253
20RITI21768,18,68,18_68,1224,2.183540803
20RITI21769,18,69,18_69,1242,1.7879421
20RITI21770,18,70,18_70,1260,2.145490337
20RITI21771,18,71,18_71,1278,2.12139183
20RITI21772,18,72,18_72,1296,2.206062345
20RITI21773,18,73,18_73,1314,1.890614514
20RITI21774,18,74,18_74,1332,2.243879266
20RITI21775,18,75,18_75,1350,2.106993439
20RITI21776,18,76,18_76,1368,2.197274633
20RITI21777,18,77,18_77,1386,2.485923348
20RITI21778,18,78,18_78,1404,2.093028698
20RITI21779,18,79,18_79,1422,2.228343691
20RITI21780,18,80,18_80,1440,2.328769137
20RITI21781,18,81,18_81,1458,1.993741824
20RITI21782,18,82,18_82,1476,1.898052211
20RITI21783,18,83,18_83,1494,1.993506931
20RITI21784,18,84,18_84,1512,2.10586784
20RITI21785,18,85,18_85,1530,2.223390844
20RITI21786,18,86,18_86,1548,1.796948896
20RITI21787,18,87,18_87,1566,2.234875713
