plant_id,Row,Range,Row_Range,id,area(m^2)
20RITI20202,3,2,3_2,21,2.187590725
20RITI20203,3,3,3_3,39,2.280809926
20RITI20204,3,4,3_4,57,2.127253744
20RITI20205,3,5,3_5,75,2.097986825
20RITI20206,3,6,3_6,93,1.800329597
20RITI20207,3,7,3_7,111,2.212814674
20RITI20208,3,8,3_8,129,2.275856413
20RITI20209,3,9,3_9,147,1.97707895
20RITI20210,3,10,3_10,165,2.325613252
20RITI20211,3,11,3_11,183,2.016706364
20RITI20212,3,12,3_12,201,2.167336445
20RITI20213,3,13,3_13,219,1.982934979
20RITI20214,3,14,3_14,237,2.381903107
20RITI20215,3,15,3_15,255,2.170481489
20RITI20216,3,16,3_16,273,1.889040101
20RITI20217,3,17,3_17,291,1.680110671
20RITI20218,3,18,3_18,309,1.921245884
20RITI20219,3,19,3_19,327,1.700138517
20RITI20220,3,20,3_20,345,1.742693486
20RITI20221,3,21,3_21,363,2.240961726
20RITI20222,3,22,3_22,381,1.56707438
20RITI20223,3,23,3_23,399,1.256806307
20RITI20224,3,24,3_24,417,1.551081362
20RITI20225,3,25,3_25,435,1.806185162
20RITI20226,3,26,3_26,453,1.774218451
20RITI20227,3,27,3_27,471,2.127027363
20RITI20228,3,28,3_28,489,2.129505085
20RITI20229,3,29,3_29,507,1.313772654
20RITI20230,3,30,3_30,525,2.057900437
20RITI20231,3,31,3_31,543,1.832985734
20RITI20232,3,32,3_32,561,2.114646786
20RITI20233,3,33,3_33,579,2.129282627
20RITI20234,3,34,3_34,597,2.286661987
20RITI20235,3,35,3_35,615,2.063320335
20RITI20236,3,36,3_36,633,1.994870261
20RITI20237,3,37,3_37,651,1.672448142
20RITI20238,3,38,3_38,669,1.997340619
20RITI20239,3,39,3_39,687,1.901427631
20RITI20240,3,40,3_40,705,2.458908525
20RITI20241,3,41,3_41,723,1.948937199
20RITI20242,3,42,3_42,741,1.636868944
20RITI20243,3,43,3_43,759,1.573596149
20RITI20244,3,44,3_44,777,1.764079995
20RITI20245,3,45,3_45,795,1.883408346
20RITI20246,3,46,3_46,813,1.841984061
20RITI20247,3,47,3_47,831,0.999002181
20RITI20248,3,48,3_48,849,1.696305409
20RITI20249,3,49,3_49,867,2.111045287
20RITI20250,3,50,3_50,885,1.419366638
20RITI20251,3,51,3_51,903,1.821950306
20RITI20252,3,52,3_52,921,2.224288976
20RITI20253,3,53,3_53,939,2.287783679
20RITI20254,3,54,3_54,957,1.955009097
20RITI20255,3,55,3_55,975,2.264370649
20RITI20256,3,56,3_56,993,1.925286984
20RITI20257,3,57,3_57,1011,1.332238624
20RITI20258,3,58,3_58,1029,1.928443161
20RITI20259,3,59,3_59,1047,1.913131553
20RITI20260,3,60,3_60,1065,2.463408475
20RITI20261,3,61,3_61,1083,2.167780242
20RITI20262,3,62,3_62,1101,2.224521628
20RITI20263,3,63,3_63,1119,2.145038883
20RITI20264,3,64,3_64,1137,2.243879044
20RITI20265,3,65,3_65,1155,1.549060245
20RITI20266,3,66,3_66,1173,2.011523706
20RITI20267,3,67,3_67,1191,1.968518955
20RITI20268,3,68,3_68,1209,1.940604146
20RITI20269,3,69,3_69,1227,2.295889691
20RITI20270,3,70,3_70,1245,2.07254063
20RITI20271,3,71,3_71,1263,1.917184424
20RITI20272,3,72,3_72,1281,2.043490237
20RITI20273,3,73,3_73,1299,2.379870292
20RITI20274,3,74,3_74,1317,1.548606734
20RITI20275,3,75,3_75,1335,2.09235537
20RITI20276,3,76,3_76,1353,2.189621463
20RITI20277,3,77,3_77,1371,1.993509978
20RITI20278,3,78,3_78,1389,2.174082774
20RITI20279,3,79,3_79,1407,2.11036949
20RITI20280,3,80,3_80,1425,2.50708452
20RITI20281,3,81,3_81,1443,2.356900078
20RITI20282,3,82,3_82,1461,2.103611012
20RITI20283,3,83,3_83,1479,1.898049943
20RITI20284,3,84,3_84,1497,2.520368286
20RITI20285,3,85,3_85,1515,2.204473777
20RITI20286,3,86,3_86,1533,1.772412654
20RITI20287,3,87,3_87,1551,2.121175773
20RITI20288,3,88,3_88,1569,1.224164149
20RITI20289,3,89,3_89,1587,2.235553743
20RITI20290,3,90,3_90,1605,2.508651523
20RITI20291,3,91,3_91,1623,2.125447272
20RITI20292,3,92,3_92,1641,1.854592791
20RITI20293,3,93,3_93,1659,2.460030188
20RITI20294,3,94,3_94,1677,2.058807818
20RITI20295,3,95,3_95,1695,2.061057904
20RITI20296,3,96,3_96,1713,2.575533879
20RITI20297,3,97,3_97,1731,1.789073109
20RITI20298,3,98,3_98,1749,2.091001643
20RITI20299,3,99,3_99,1767,2.422428493
20RITI20300,3,100,3_100,1785,1.975950435
20RITI20301,4,1,4_1,4,1.70262096
20RITI20302,4,2,4_2,22,1.785241319
20RITI20303,4,3,4_3,40,1.744716686
20RITI20304,4,4,4_4,58,1.948479532
20RITI20305,4,5,4_5,76,1.772193066
20RITI20306,4,6,4_6,94,1.593640639
20RITI20307,4,7,4_7,112,1.558518944
20RITI20308,4,8,4_8,130,2.127261829
20RITI20309,4,9,4_9,148,1.927771061
20RITI20310,4,10,4_10,166,1.908179769
20RITI20311,4,11,4_11,184,1.745622886
20RITI20312,4,12,4_12,202,2.024808708
20RITI20313,4,13,4_13,220,1.814057217
20RITI20314,4,14,4_14,238,1.620206476
20RITI20315,4,15,4_15,256,1.766776946
20RITI20316,4,16,4_16,274,1.81023962
20RITI20317,4,17,4_17,292,1.747869215
20RITI20318,4,18,4_18,310,1.41937288
20RITI20319,4,19,4_19,328,1.636193677
20RITI20320,4,20,4_20,346,1.486237376
20RITI20321,4,21,4_21,364,1.730763852
20RITI20322,4,22,4_22,382,1.529692373
20RITI20323,4,23,4_23,400,1.357459565
20RITI20324,4,24,4_24,418,1.30769473
20RITI20325,4,25,4_25,436,1.467329994
20RITI20326,4,26,4_26,454,1.57989413
20RITI20327,4,27,4_27,472,1.668162862
20RITI20328,4,28,4_28,490,1.960647765
20RITI20329,4,29,4_29,508,1.06587686
20RITI20330,4,30,4_30,526,1.433107678
20RITI20331,4,31,4_31,544,1.49119521
20RITI20332,4,32,4_32,562,1.886782289
20RITI20333,4,33,4_33,580,1.598362572
20RITI20334,4,34,4_34,598,1.554696033
20RITI20335,4,35,4_35,616,1.211997186
20RITI20336,4,36,4_36,634,1.700591873
20RITI20337,4,37,4_37,652,1.669291347
20RITI20338,4,38,4_38,670,1.675365369
20RITI20339,4,39,4_39,688,1.336052832
20RITI20340,4,40,4_40,706,1.66186624
20RITI20341,4,41,4_41,724,1.478132987
20RITI20342,4,42,4_42,742,1.592290111
20RITI20343,4,43,4_43,760,1.186331469
20RITI20344,4,44,4_44,778,1.201642993
20RITI20345,4,45,4_45,796,1.715670453
20RITI20346,4,46,4_46,814,1.404510647
20RITI20347,4,47,4_47,832,1.504704754
20RITI20348,4,48,4_48,850,1.738190232
20RITI20349,4,49,4_49,868,1.734353472
