plant_id,Row,Range,Row_Range,id,area
20RITI20297,3,97,3_97,1731,2.420856502
20RITI20298,3,98,3_98,1749,2.469489149
20RITI20299,3,99,3_99,1767,2.548065679
20RITI20300,3,100,3_100,1785,2.050256182
20RITI20301,4,1,4_1,4,2.110595001
20RITI20302,4,2,4_2,22,1.786376969
20RITI20303,4,3,4_3,40,2.004551606
20RITI20304,4,4,4_4,58,2.093926256
20RITI20305,4,5,4_5,76,1.985194774
20RITI20306,4,6,4_6,94,2.02053547
20RITI20307,4,7,4_7,112,2.15427468
20RITI20308,4,8,4_8,130,2.228787745
20RITI20309,4,9,4_9,148,2.175882052
20RITI20310,4,10,4_10,166,2.147292269
20RITI20311,4,11,4_11,184,1.881825391
20RITI20312,4,12,4_12,202,1.851650098
20RITI20313,4,13,4_13,220,1.871467997
20RITI20314,4,14,4_14,238,1.934519801
20RITI20315,4,15,4_15,256,1.802136904
20RITI20316,4,16,4_16,274,1.730311825
20RITI20317,4,17,4_17,292,1.821257511
20RITI20318,4,18,4_18,310,1.722647503
20RITI20319,4,19,4_19,328,2.06219808
20RITI20320,4,20,4_20,346,2.048902126
20RITI20321,4,21,4_21,364,2.011076613
20RITI20322,4,22,4_22,382,1.971010736
20RITI20323,4,23,4_23,400,1.939937177
20RITI20324,4,24,4_24,418,1.647676522
20RITI20325,4,25,4_25,436,1.862914007
20RITI20326,4,26,4_26,454,1.626285232
20RITI20327,4,27,4_27,472,2.071873202
20RITI20328,4,28,4_28,490,2.144122632
20RITI20329,4,29,4_29,508,1.43087468
20RITI20330,4,30,4_30,526,1.698343607
20RITI20331,4,31,4_31,544,1.852353043
20RITI20332,4,32,4_32,562,2.081101878
20RITI20333,4,33,4_33,580,2.102923115
20RITI20334,4,34,4_34,598,2.13962525
20RITI20335,4,35,4_35,616,1.760471501
20RITI20336,4,36,4_36,634,2.409818455
20RITI20337,4,37,4_37,652,2.118465552
20RITI20338,4,38,4_38,670,2.143919714
20RITI20339,4,39,4_39,688,1.776026802
20RITI20340,4,40,4_40,706,1.768581334
20RITI20341,4,41,4_41,724,1.648785904
20RITI20342,4,42,4_42,742,1.839942893
20RITI20343,4,43,4_43,760,1.498636184
