fid,id,BI2022_05_13,SCI2022_05_13,GLI2022_05_13,HI2022_05_13,NGRDI2022_05_13,SI2022_05_13,VARI2022_05_13,HUE2022_05_13,BGI2022_05_13,PSRI2022_05_13,NDVI2022_05_13,GNDVI2022_05_13,RVI2022_05_13,NDRE2022_05_13,TVI2022_05_13,CVI2022_05_13,EVI2022_05_13,CIG2022_05_13,CIRE2022_05_13,DVI2022_05_13,GR2022_05_13,NGBDI2022_05_13,BGI22022_05_13,RGBVI2022_05_13,GRVI2022_05_13,EXG2022_05_13,MGRVI2022_05_13,GLA2022_05_13,IHS2022_05_13
"41","1475",2638.59155273438,0.0476776733994484,0.277301967144012,-0.801389038562775,0.265941768884659,0.0476776733994484,0.408243864774704,-1.5707927942276,0.54397851228714,-0.0605829209089279,0.607719123363495,0.416085332632065,4.09838771820068,-0.409786939620972,433193.09375,1.37890625,2.37404870986938,1.42515790462494,-0.581345915794373,-11704.8916015625,0.579851508140564,0.295354783535004,0.54397851228714,0.518259346485138,0.265941768884659,2886.00756835938,0.496750771999359,0.277301967144012,2499.98876953125
"42","1636",2459.61401367188,0.0457150638103485,0.313136100769043,-0.815902352333069,0.294304132461548,0.0457150638103485,0.437705010175705,-1.5707927942276,0.497750103473663,-0.0620800852775574,0.627523362636566,0.422231554985046,4.36946392059326,-0.424242287874222,420780.9375,1.30641663074493,2.38678121566772,1.46159434318542,-0.595744609832764,-12081.3876953125,0.545231878757477,0.335336238145828,0.497750103473663,0.575570166110992,0.294304132461548,3007.30615234375,0.541689872741699,0.313136100769043,2324.68115234375
"43","1619",2624.1875,0.0663079619407654,0.235938563942909,-0.641627907752991,0.20873387157917,0.0663079619407654,0.323602586984634,-1.5707916021347,0.567622303962708,-0.0508829616010189,0.555737972259521,0.395658046007156,3.50184750556946,-0.422428011894226,368922.90625,1.48342680931091,2.15865850448608,1.30938470363617,-0.593953430652618,-11282.1845703125,0.654623985290527,0.275817513465881,0.567622303962708,0.454664707183838,0.20873387157917,2378.80249023438,0.400038152933121,0.235938563942909,2527.56469726562
"44","1440",2451.72778320312,0.00903353840112686,0.320347189903259,-0.965478479862213,0.318412035703659,0.00903353840112686,0.482567191123962,-1.57079243659973,0.510226368904114,-0.0568354018032551,0.65938401222229,0.434325069189072,4.87171506881714,-0.466064661741257,431653.3125,1.32461583614349,2.74949026107788,1.53559947013855,-0.635803699493408,-14791.5458984375,0.516976416110992,0.324304789304733,0.510226368904114,0.583720147609711,0.318412035703659,2829.10229492188,0.578202307224274,0.320347189903259,2313.03442382812
"45","1779",2327.19848632812,0.0696108341217041,0.306411057710648,-0.736164748668671,0.27986091375351,0.0696108341217041,0.410361975431442,-1.57079231739044,0.487557142972946,-0.0542301051318645,0.624681651592255,0.428317785263062,4.32880926132202,-0.453830450773239,414780.78125,1.38352024555206,2.21945357322693,1.4984472990036,-0.624323725700378,-12830.34375,0.56266975402832,0.344486176967621,0.487557142972946,0.566510081291199,0.27986091375351,2853.26733398438,0.519067347049713,0.306411057710648,2200.1181640625
"46","1404",2784.193359375,0.0326072126626968,0.326775699853897,-0.883298873901367,0.317015439271927,0.0326072126626968,0.471144586801529,-1.57079350948334,0.479432225227356,-0.0698243081569672,0.648907601833344,0.422916948795319,4.69650602340698,-0.411462396383286,471021.5,1.28313279151917,2.51276779174805,1.46570575237274,-0.583029866218567,-12242.1865234375,0.518585026264191,0.351869970560074,0.479432225227356,0.594778776168823,0.317015439271927,3332.82788085938,0.576130509376526,0.326775699853897,2589.35546875
"47","1422",2558.96118164062,0.0158960558474064,0.354287922382355,-0.942627251148224,0.355531722307205,0.0158960558474064,0.516400873661041,-1.57079339027405,0.477061450481415,-0.063532792031765,0.683880090713501,0.442880988121033,5.32671308517456,-0.448914557695389,501487.15625,1.25375163555145,2.64534306526184,1.58989715576172,-0.619656324386597,-15235.22265625,0.475435793399811,0.354039818048477,0.477061450481415,0.6323601603508,0.355531722307205,3383.09545898438,0.631269216537476,0.354287922382355,2387.03979492188
"48","1547",2655.9306640625,0.0551563911139965,0.324787348508835,-0.808189868927002,0.31408753991127,0.0551563911139965,0.46297886967659,-1.57079219818115,0.495556145906448,-0.0565691404044628,0.645784616470337,0.43092292547226,4.64628267288208,-0.425007253885269,415587.40625,1.33250772953033,2.33071064949036,1.51446235179901,-0.596498370170593,-13062.265625,0.521968603134155,0.337295174598694,0.495556145906448,0.593806505203247,0.31408753991127,2751.45971679688,0.57176947593689,0.324787348508835,2498.30541992188
"49","1761",2745.28295898438,0.0695060938596725,0.282306462526321,-0.698974311351776,0.254228800535202,0.0695060938596725,0.380945414304733,-1.57079303264618,0.500998735427856,-0.0616129450500011,0.594993412494659,0.400373518466949,3.93819117546082,-0.405900478363037,409839.5625,1.42693471908569,2.1723849773407,1.33540987968445,-0.577424228191376,-11301.9951171875,0.594605386257172,0.332446157932281,0.500998735427856,0.529111206531525,0.254228800535202,2932.10473632812,0.477589875459671,0.282306462526321,2600.37719726562
"50","1600",2291.93872070312,0.0659263208508492,0.309923678636551,-0.76233184337616,0.288892477750778,0.0659263208508492,0.426640599966049,-1.57079184055328,0.499063730239868,-0.055300485342741,0.640814065933228,0.439178138971329,4.5681471824646,-0.43905770778656,397559.46875,1.38326346874237,2.24873757362366,1.56619477272034,-0.61020165681839,-12344.1318359375,0.551719844341278,0.334166139364243,0.499063730239868,0.570064008235931,0.288892477750778,2611.25805664062,0.533278107643127,0.309923678636551,2155.13623046875
"51","1744",2863.02587890625,0.106277130544186,0.255740135908127,-0.475021570920944,0.207336977124214,0.106277130544186,0.304605662822723,-1.57079291343689,0.509547472000122,-0.0566867366433144,0.545387625694275,0.390218496322632,3.39935255050659,-0.374913185834885,398784.21875,1.47907602787018,1.83341956138611,1.27986335754395,-0.545362710952759,-10410.525390625,0.656538307666779,0.324900358915329,0.509547472000122,0.491250872612,0.207336977124214,2918.38989257812,0.397582441568375,0.255740135908127,2712.14038085938
