plant_id,source_id,germplasm_id,experiment_id,planting_date,row,range,rep
20RITI20719,UM2014_0132_60,UM2014_0132_60,20_RIC_KERNZA_C0HSF,2020-05-14,8,19,1
20RITI20720,UM2014_0119_59,UM2014_0119_59,20_RIC_KERNZA_C0HSF,2020-05-14,8,20,1
20RITI20721,UM2014_0025_09,UM2014_0025_09,20_RIC_KERNZA_C0HSF,2020-05-14,8,21,1
20RITI20722,UM2014_0152_17,UM2014_0152_17,20_RIC_KERNZA_C0HSF,2020-05-14,8,22,1
20RITI20723,MN_1504_Syn2_09,MN_1504_Syn2_09,20_RIC_KERNZA_C0HSF,2020-05-14,8,23,1
20RITI20724,MN_1505_Syn2_22,MN_1505_Syn2_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,24,1
20RITI20725,MN_1501_Syn2_59,MN_1501_Syn2_59,20_RIC_KERNZA_C0HSF,2020-05-14,8,25,1
20RITI20726,MN_1505_Syn2_62,MN_1505_Syn2_62,20_RIC_KERNZA_C0HSF,2020-05-14,8,26,1
20RITI20727,MN_1501_Syn2_23,MN_1501_Syn2_23,20_RIC_KERNZA_C0HSF,2020-05-14,8,27,1
20RITI20728,Kernza_2019,Kernza_2019,20_RIC_KERNZA_C0HSF,2020-05-14,8,28,1
20RITI20729,UM2014_0066_52,UM2014_0066_52,20_RIC_KERNZA_C0HSF,2020-05-14,8,29,1
20RITI20730,TLI_4201_A_08,TLI_4201_A_08,20_RIC_KERNZA_C0HSF,2020-05-14,8,30,1
20RITI20731,MN_1503_Syn2_01,MN_1503_Syn2_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,31,1
20RITI20732,TLI_3078_22,TLI_3078_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,32,1
20RITI20733,MN_1503_Syn2_08,MN_1503_Syn2_08,20_RIC_KERNZA_C0HSF,2020-05-14,8,33,1
20RITI20734,UM2014_0066_22,UM2014_0066_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,34,1
20RITI20735,TLI_4201_A_22,TLI_4201_A_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,35,1
20RITI20736,TLI_1648_17,TLI_1648_17,20_RIC_KERNZA_C0HSF,2020-05-14,8,36,1
20RITI20737,MN_1502_Syn2_01,MN_1502_Syn2_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,37,1
20RITI20738,MN_1501_Syn2_20,MN_1501_Syn2_20,20_RIC_KERNZA_C0HSF,2020-05-14,8,38,1
20RITI20739,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,8,39,1
20RITI20740,UM2014_0165_01,UM2014_0165_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,40,1
20RITI20741,UM2014_0175_01,UM2014_0175_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,41,1
20RITI20742,MN_1504_Syn2_71,MN_1504_Syn2_71,20_RIC_KERNZA_C0HSF,2020-05-14,8,42,1
20RITI20743,TLI_10427_02,TLI_10427_02,20_RIC_KERNZA_C0HSF,2020-05-14,8,43,1
20RITI20744,TLI_4201_A_41,TLI_4201_A_41,20_RIC_KERNZA_C0HSF,2020-05-14,8,44,1
20RITI20745,UM2014_0001_38,UM2014_0001_38,20_RIC_KERNZA_C0HSF,2020-05-14,8,45,1
20RITI20746,UM2014_0044_59,UM2014_0044_59,20_RIC_KERNZA_C0HSF,2020-05-14,8,46,1
20RITI20747,TLI_12869_07,TLI_12869_07,20_RIC_KERNZA_C0HSF,2020-05-14,8,47,1
20RITI20748,TLI_5344_22,TLI_5344_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,48,1
20RITI20749,UM2014_0025_10,UM2014_0025_10,20_RIC_KERNZA_C0HSF,2020-05-14,8,49,1
20RITI20750,TLI_3719_22,TLI_3719_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,50,1
20RITI20751,TLI_1648_07,TLI_1648_07,20_RIC_KERNZA_C0HSF,2020-05-14,8,51,1
20RITI20752,TLI_6215_45,TLI_6215_45,20_RIC_KERNZA_C0HSF,2020-05-14,8,52,1
20RITI20753,UM2014_0132_38,UM2014_0132_38,20_RIC_KERNZA_C0HSF,2020-05-14,8,53,1
20RITI20754,MN_1504_Syn2_02,MN_1504_Syn2_02,20_RIC_KERNZA_C0HSF,2020-05-14,8,54,1
20RITI20755,UM2014_0175_08,UM2014_0175_08,20_RIC_KERNZA_C0HSF,2020-05-14,8,55,1
20RITI20756,UM2014_0175_10,UM2014_0175_10,20_RIC_KERNZA_C0HSF,2020-05-14,8,56,1
20RITI20757,UM2014_0026_71,UM2014_0026_71,20_RIC_KERNZA_C0HSF,2020-05-14,8,57,1
20RITI20758,UM2014_0025_19,UM2014_0025_19,20_RIC_KERNZA_C0HSF,2020-05-14,8,58,1
20RITI20759,TLI_3719_07,TLI_3719_07,20_RIC_KERNZA_C0HSF,2020-05-14,8,59,1
20RITI20760,TLI_5250_40,TLI_5250_40,20_RIC_KERNZA_C0HSF,2020-05-14,8,60,1
20RITI20761,UM2014_0001_05,UM2014_0001_05,20_RIC_KERNZA_C0HSF,2020-05-14,8,61,1
20RITI20762,UM2014_0044_01,UM2014_0044_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,62,1
20RITI20763,UM2014_0175_22,UM2014_0175_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,63,1
20RITI20764,UM2014_0119_45,UM2014_0119_45,20_RIC_KERNZA_C0HSF,2020-05-14,8,64,1
20RITI20765,UM2014_0152_60,UM2014_0152_60,20_RIC_KERNZA_C0HSF,2020-05-14,8,65,1
20RITI20766,UM2014_0001_23,UM2014_0001_23,20_RIC_KERNZA_C0HSF,2020-05-14,8,66,1
20RITI20767,TLI_5711_01,TLI_5711_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,67,1
20RITI20768,UM2014_0119_20,UM2014_0119_20,20_RIC_KERNZA_C0HSF,2020-05-14,8,68,1
20RITI20769,TLI_5711_21,TLI_5711_21,20_RIC_KERNZA_C0HSF,2020-05-14,8,69,1
20RITI20770,TLI_4201_A_17,TLI_4201_A_17,20_RIC_KERNZA_C0HSF,2020-05-14,8,70,1
20RITI20771,Oahe,Oahe,20_RIC_KERNZA_C0HSF,2020-05-14,8,71,1
20RITI20772,TLI_3078_39,TLI_3078_39,20_RIC_KERNZA_C0HSF,2020-05-14,8,72,1
20RITI20773,UM2014_0026_15,UM2014_0026_15,20_RIC_KERNZA_C0HSF,2020-05-14,8,73,1
20RITI20774,TLI_3719_21,TLI_3719_21,20_RIC_KERNZA_C0HSF,2020-05-14,8,74,1
20RITI20775,MN_1504_Syn2_44,MN_1504_Syn2_44,20_RIC_KERNZA_C0HSF,2020-05-14,8,75,1
20RITI20776,TLI_5711_10,TLI_5711_10,20_RIC_KERNZA_C0HSF,2020-05-14,8,76,1
20RITI20777,TLI_6215_53,TLI_6215_53,20_RIC_KERNZA_C0HSF,2020-05-14,8,77,1
20RITI20778,UM2014_0001_18,UM2014_0001_18,20_RIC_KERNZA_C0HSF,2020-05-14,8,78,1
20RITI20779,TLI_3078_18,TLI_3078_18,20_RIC_KERNZA_C0HSF,2020-05-14,8,79,1
20RITI20780,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,8,80,1
20RITI20781,TLI_14172_60,TLI_14172_60,20_RIC_KERNZA_C0HSF,2020-05-14,8,81,1
20RITI20782,MN_1501_Syn2_60,MN_1501_Syn2_60,20_RIC_KERNZA_C0HSF,2020-05-14,8,82,1
20RITI20783,TLI_5711_02,TLI_5711_02,20_RIC_KERNZA_C0HSF,2020-05-14,8,83,1
20RITI20784,MN_1504_Syn2_42,MN_1504_Syn2_42,20_RIC_KERNZA_C0HSF,2020-05-14,8,84,1
20RITI20785,TLI_14172_45,TLI_14172_45,20_RIC_KERNZA_C0HSF,2020-05-14,8,85,1
20RITI20786,UM2014_0175_03,UM2014_0175_03,20_RIC_KERNZA_C0HSF,2020-05-14,8,86,1
20RITI20787,TLI_3078_19,TLI_3078_19,20_RIC_KERNZA_C0HSF,2020-05-14,8,87,1
20RITI20788,UM2014_0175_70,UM2014_0175_70,20_RIC_KERNZA_C0HSF,2020-05-14,8,88,1
20RITI20789,UM2014_0026_06,UM2014_0026_06,20_RIC_KERNZA_C0HSF,2020-05-14,8,89,1
20RITI20790,UM2014_0152_19,UM2014_0152_19,20_RIC_KERNZA_C0HSF,2020-05-14,8,90,1
20RITI20791,UM2014_0066_18,UM2014_0066_18,20_RIC_KERNZA_C0HSF,2020-05-14,8,91,1
20RITI20792,MN_1501_Syn2_70,MN_1501_Syn2_70,20_RIC_KERNZA_C0HSF,2020-05-14,8,92,1
20RITI20793,TLI_1523_19,TLI_1523_19,20_RIC_KERNZA_C0HSF,2020-05-14,8,93,1
20RITI20794,TLI_10427_22,TLI_10427_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,94,1
20RITI20795,MN_1505_Syn2_15,MN_1505_Syn2_15,20_RIC_KERNZA_C0HSF,2020-05-14,8,95,1
20RITI20796,TLI_5250_45,TLI_5250_45,20_RIC_KERNZA_C0HSF,2020-05-14,8,96,1
20RITI20797,MN_1502_Syn2_22,MN_1502_Syn2_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,97,1
20RITI20798,UM2014_0132_68,UM2014_0132_68,20_RIC_KERNZA_C0HSF,2020-05-14,8,98,1
20RITI20799,TLI_12869_39,TLI_12869_39,20_RIC_KERNZA_C0HSF,2020-05-14,8,99,1
20RITI20800,UM2014_0152_09,UM2014_0152_09,20_RIC_KERNZA_C0HSF,2020-05-14,8,100,1
20RITI20801,TLI_6479_22,TLI_6479_22,20_RIC_KERNZA_C0HSF,2020-05-14,9,1,1
20RITI20802,UM2014_0025_18,UM2014_0025_18,20_RIC_KERNZA_C0HSF,2020-05-14,9,2,1
20RITI20803,UM2014_0119_19,UM2014_0119_19,20_RIC_KERNZA_C0HSF,2020-05-14,9,3,1
20RITI20804,MN_1501_Syn2_16,MN_1501_Syn2_16,20_RIC_KERNZA_C0HSF,2020-05-14,9,4,1
20RITI20805,TLI_10427_72,TLI_10427_72,20_RIC_KERNZA_C0HSF,2020-05-14,9,5,1
20RITI20806,TLI_4201_A_12,TLI_4201_A_12,20_RIC_KERNZA_C0HSF,2020-05-14,9,6,1
20RITI20807,TLI_6215_60,TLI_6215_60,20_RIC_KERNZA_C0HSF,2020-05-14,9,7,1
20RITI20808,TLI_5711_60,TLI_5711_60,20_RIC_KERNZA_C0HSF,2020-05-14,9,8,1
20RITI20809,TLI_5711_19,TLI_5711_19,20_RIC_KERNZA_C0HSF,2020-05-14,9,9,1
20RITI20810,TLI_5344_35,TLI_5344_35,20_RIC_KERNZA_C0HSF,2020-05-14,9,10,1
20RITI20811,TLI_5250_05,TLI_5250_05,20_RIC_KERNZA_C0HSF,2020-05-14,9,11,1
20RITI20812,UM2014_0025_72,UM2014_0025_72,20_RIC_KERNZA_C0HSF,2020-05-14,9,12,1
20RITI20813,TLI_10427_38,TLI_10427_38,20_RIC_KERNZA_C0HSF,2020-05-14,9,13,1
20RITI20814,UM2014_0026_22,UM2014_0026_22,20_RIC_KERNZA_C0HSF,2020-05-14,9,14,1
20RITI20815,TLI_3078_73,TLI_3078_73,20_RIC_KERNZA_C0HSF,2020-05-14,9,15,1
20RITI20816,UM2014_0175_62,UM2014_0175_62,20_RIC_KERNZA_C0HSF,2020-05-14,9,16,1
20RITI20817,UM2014_0152_05,UM2014_0152_05,20_RIC_KERNZA_C0HSF,2020-05-14,9,17,1
20RITI20818,TLI_6470_17,TLI_6470_17,20_RIC_KERNZA_C0HSF,2020-05-14,9,18,1
20RITI20819,TLI_6470_71,TLI_6470_71,20_RIC_KERNZA_C0HSF,2020-05-14,9,19,1
20RITI20820,TLI_5344_44,TLI_5344_44,20_RIC_KERNZA_C0HSF,2020-05-14,9,20,1
20RITI20821,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,9,21,1
20RITI20822,TLI_5344_16,TLI_5344_16,20_RIC_KERNZA_C0HSF,2020-05-14,9,22,1
20RITI20823,MN_1502_Syn2_59,MN_1502_Syn2_59,20_RIC_KERNZA_C0HSF,2020-05-14,9,23,1
20RITI20824,UM2014_0175_46,UM2014_0175_46,20_RIC_KERNZA_C0HSF,2020-05-14,9,24,1
20RITI20825,TLI_6470_39,TLI_6470_39,20_RIC_KERNZA_C0HSF,2020-05-14,9,25,1
20RITI20826,UM2014_0026_67,UM2014_0026_67,20_RIC_KERNZA_C0HSF,2020-05-14,9,26,1
20RITI20827,TLI_10427_09,TLI_10427_09,20_RIC_KERNZA_C0HSF,2020-05-14,9,27,1
20RITI20828,TLI_4201_A_23,TLI_4201_A_23,20_RIC_KERNZA_C0HSF,2020-05-14,9,28,1
20RITI20829,MN_1505_Syn2_21,MN_1505_Syn2_21,20_RIC_KERNZA_C0HSF,2020-05-14,9,29,1
20RITI20830,UM2014_0132_59,UM2014_0132_59,20_RIC_KERNZA_C0HSF,2020-05-14,9,30,1
20RITI20831,TLI_3719_23,TLI_3719_23,20_RIC_KERNZA_C0HSF,2020-05-14,9,31,1
20RITI20832,TLI_12869_06,TLI_12869_06,20_RIC_KERNZA_C0HSF,2020-05-14,9,32,1
20RITI20833,MN_1503_Syn2_19,MN_1503_Syn2_19,20_RIC_KERNZA_C0HSF,2020-05-14,9,33,1
20RITI20834,TLI_10427_74,TLI_10427_74,20_RIC_KERNZA_C0HSF,2020-05-14,9,34,1
20RITI20835,TLI_5344_01,TLI_5344_01,20_RIC_KERNZA_C0HSF,2020-05-14,9,35,1
20RITI20836,TLI_5250_60,TLI_5250_60,20_RIC_KERNZA_C0HSF,2020-05-14,9,36,1
20RITI20837,MN_1503_Syn2_07,MN_1503_Syn2_07,20_RIC_KERNZA_C0HSF,2020-05-14,9,37,1
20RITI20838,UM2014_0066_20,UM2014_0066_20,20_RIC_KERNZA_C0HSF,2020-05-14,9,38,1
20RITI20839,TLI_10427_07,TLI_10427_07,20_RIC_KERNZA_C0HSF,2020-05-14,9,39,1
20RITI20840,TLI_12869_74,TLI_12869_74,20_RIC_KERNZA_C0HSF,2020-05-14,9,40,1
20RITI20841,TLI_6215_46,TLI_6215_46,20_RIC_KERNZA_C0HSF,2020-05-14,9,41,1
20RITI20842,TLI_5711_29,TLI_5711_29,20_RIC_KERNZA_C0HSF,2020-05-14,9,42,1
20RITI20843,UM2014_0152_49,UM2014_0152_49,20_RIC_KERNZA_C0HSF,2020-05-14,9,43,1
20RITI20844,MN_1503_Syn2_64,MN_1503_Syn2_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,44,1
20RITI20845,TLI_6479_76,TLI_6479_76,20_RIC_KERNZA_C0HSF,2020-05-14,9,45,1
20RITI20846,UM2014_0025_64,UM2014_0025_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,46,1
20RITI20847,TLI_1523_64,TLI_1523_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,47,1
20RITI20848,TLI_14172_20,TLI_14172_20,20_RIC_KERNZA_C0HSF,2020-05-14,9,48,1
20RITI20849,TLI_5344_55,TLI_5344_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,49,1
20RITI20850,MN_1503_Syn2_55,MN_1503_Syn2_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,50,1
20RITI20851,UM2014_0175_57,UM2014_0175_57,20_RIC_KERNZA_C0HSF,2020-05-14,9,51,1
20RITI20852,TLI_14172_64,TLI_14172_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,52,1
20RITI20853,TLI_10427_61,TLI_10427_61,20_RIC_KERNZA_C0HSF,2020-05-14,9,53,1
20RITI20854,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,9,54,1
20RITI20855,TLI_4201_A_63,TLI_4201_A_63,20_RIC_KERNZA_C0HSF,2020-05-14,9,55,1
20RITI20856,MN_1505_Syn2_55,MN_1505_Syn2_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,56,1
20RITI20857,TLI_4201_A_47,TLI_4201_A_47,20_RIC_KERNZA_C0HSF,2020-05-14,9,57,1
20RITI20858,UM2014_0026_75,UM2014_0026_75,20_RIC_KERNZA_C0HSF,2020-05-14,9,58,1
20RITI20859,UM2014_0066_65,UM2014_0066_65,20_RIC_KERNZA_C0HSF,2020-05-14,9,59,1
20RITI20860,UM2014_0025_61,UM2014_0025_61,20_RIC_KERNZA_C0HSF,2020-05-14,9,60,1
20RITI20861,TLI_10427_52,TLI_10427_52,20_RIC_KERNZA_C0HSF,2020-05-14,9,61,1
20RITI20862,MN_1504_Syn2_65,MN_1504_Syn2_65,20_RIC_KERNZA_C0HSF,2020-05-14,9,62,1
20RITI20863,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,9,63,1
20RITI20864,TLI_4201_A_65,TLI_4201_A_65,20_RIC_KERNZA_C0HSF,2020-05-14,9,64,1
20RITI20865,MN_1501_Syn2_55,MN_1501_Syn2_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,65,1
20RITI20866,MN_1501_Syn2_58,MN_1501_Syn2_58,20_RIC_KERNZA_C0HSF,2020-05-14,9,66,1
20RITI20867,UM2014_0026_65,UM2014_0026_65,20_RIC_KERNZA_C0HSF,2020-05-14,9,67,1
20RITI20868,TLI_6479_56,TLI_6479_56,20_RIC_KERNZA_C0HSF,2020-05-14,9,68,1
20RITI20869,UM2014_0119_56,UM2014_0119_56,20_RIC_KERNZA_C0HSF,2020-05-14,9,69,1
20RITI20870,TLI_5250_55,TLI_5250_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,70,1
20RITI20871,TLI_6479_55,TLI_6479_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,71,1
20RITI20872,UM2014_0152_64,UM2014_0152_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,72,1
20RITI20873,UM2014_0152_75,UM2014_0152_75,20_RIC_KERNZA_C0HSF,2020-05-14,9,73,1
20RITI20874,TLI_10427_63,TLI_10427_63,20_RIC_KERNZA_C0HSF,2020-05-14,9,74,1
20RITI20875,TLI_6215_65,TLI_6215_65,20_RIC_KERNZA_C0HSF,2020-05-14,9,75,1
20RITI20876,TLI_6215_75,TLI_6215_75,20_RIC_KERNZA_C0HSF,2020-05-14,9,76,1
20RITI20877,TLI_12869_61,TLI_12869_61,20_RIC_KERNZA_C0HSF,2020-05-14,9,77,1
20RITI20878,UM2014_0025_55,UM2014_0025_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,78,1
20RITI20879,UM2014_0152_56,UM2014_0152_56,20_RIC_KERNZA_C0HSF,2020-05-14,9,79,1
20RITI20880,TLI_6215_56,TLI_6215_56,20_RIC_KERNZA_C0HSF,2020-05-14,9,80,1
20RITI20881,UM2014_0025_26,UM2014_0025_26,20_RIC_KERNZA_C0HSF,2020-05-14,9,81,1
20RITI20882,UM2014_0044_56,UM2014_0044_56,20_RIC_KERNZA_C0HSF,2020-05-14,9,82,1
20RITI20883,TLI_1648_63,TLI_1648_63,20_RIC_KERNZA_C0HSF,2020-05-14,9,83,1
20RITI20884,TLI_6215_59,TLI_6215_59,20_RIC_KERNZA_C0HSF,2020-05-14,9,84,1
20RITI20885,TLI_5344_65,TLI_5344_65,20_RIC_KERNZA_C0HSF,2020-05-14,9,85,1
20RITI20886,MN_1501_Syn2_75,MN_1501_Syn2_75,20_RIC_KERNZA_C0HSF,2020-05-14,9,86,1
20RITI20887,UM2014_0175_64,UM2014_0175_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,87,1
20RITI20888,TLI_5344_61,TLI_5344_61,20_RIC_KERNZA_C0HSF,2020-05-14,9,88,1
20RITI20889,UM2014_0119_64,UM2014_0119_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,89,1
20RITI20890,UM2014_0119_51,UM2014_0119_51,20_RIC_KERNZA_C0HSF,2020-05-14,9,90,1
20RITI20891,TLI_6479_63,TLI_6479_63,20_RIC_KERNZA_C0HSF,2020-05-14,9,91,1
20RITI20892,MN_1502_Syn2_64,MN_1502_Syn2_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,92,1
20RITI20893,MN_1504_Syn2_75,MN_1504_Syn2_75,20_RIC_KERNZA_C0HSF,2020-05-14,9,93,1
20RITI20894,TLI_5250_63,TLI_5250_63,20_RIC_KERNZA_C0HSF,2020-05-14,9,94,1
20RITI20895,UM2014_0001_01,UM2014_0001_01,20_RIC_KERNZA_C0HSF,2020-05-14,9,95,1
20RITI20896,MN_1502_Syn2_60,MN_1502_Syn2_60,20_RIC_KERNZA_C0HSF,2020-05-14,9,96,1
20RITI20897,TLI_5250_64,TLI_5250_64,20_RIC_KERNZA_C0HSF,2020-05-14,9,97,1
20RITI20898,UM2014_0152_55,UM2014_0152_55,20_RIC_KERNZA_C0HSF,2020-05-14,9,98,1
20RITI20899,MN_1502_Syn2_72,MN_1502_Syn2_72,20_RIC_KERNZA_C0HSF,2020-05-14,9,99,1
20RITI20900,TLI_6479_65,TLI_6479_65,20_RIC_KERNZA_C0HSF,2020-05-14,9,100,1
20RITI20901,UM2014_0152_54,UM2014_0152_54,20_RIC_KERNZA_C0HSF,2020-05-14,10,1,2
20RITI20902,TLI_1648_06,TLI_1648_06,20_RIC_KERNZA_C0HSF,2020-05-14,10,2,2
20RITI20903,TLI_6470_12,TLI_6470_12,20_RIC_KERNZA_C0HSF,2020-05-14,10,3,2
20RITI20904,UM2014_0152_14,UM2014_0152_14,20_RIC_KERNZA_C0HSF,2020-05-14,10,4,2
20RITI20905,UM2014_0066_06,UM2014_0066_06,20_RIC_KERNZA_C0HSF,2020-05-14,10,5,2
20RITI20906,UM2014_0175_13,UM2014_0175_13,20_RIC_KERNZA_C0HSF,2020-05-14,10,6,2
20RITI20907,TLI_10427_09,TLI_10427_09,20_RIC_KERNZA_C0HSF,2020-05-14,10,7,2
20RITI20908,TLI_4201_A_06,TLI_4201_A_06,20_RIC_KERNZA_C0HSF,2020-05-14,10,8,2
20RITI20909,UM2014_0026_13,UM2014_0026_13,20_RIC_KERNZA_C0HSF,2020-05-14,10,9,2
20RITI20910,TLI_5344_09,TLI_5344_09,20_RIC_KERNZA_C0HSF,2020-05-14,10,10,2
20RITI20911,UM2014_0001_52,UM2014_0001_52,20_RIC_KERNZA_C0HSF,2020-05-14,10,11,2
20RITI20912,MN_1505_Syn2_15,MN_1505_Syn2_15,20_RIC_KERNZA_C0HSF,2020-05-14,10,12,2
20RITI20913,TLI_10427_43,TLI_10427_43,20_RIC_KERNZA_C0HSF,2020-05-14,10,13,2
20RITI20914,UM2014_0044_13,UM2014_0044_13,20_RIC_KERNZA_C0HSF,2020-05-14,10,14,2
20RITI20915,MN_1502_Syn2_54,MN_1502_Syn2_54,20_RIC_KERNZA_C0HSF,2020-05-14,10,15,2
20RITI20916,MN_1505_Syn2_77,MN_1505_Syn2_77,20_RIC_KERNZA_C0HSF,2020-05-14,10,16,2
20RITI20917,UM2014_0001_07,UM2014_0001_07,20_RIC_KERNZA_C0HSF,2020-05-14,10,17,2
20RITI20918,TLI_1523_15,TLI_1523_15,20_RIC_KERNZA_C0HSF,2020-05-14,10,18,2
20RITI20919,TLI_6479_42,TLI_6479_42,20_RIC_KERNZA_C0HSF,2020-05-14,10,19,2
20RITI20920,TLI_6470_21,TLI_6470_21,20_RIC_KERNZA_C0HSF,2020-05-14,10,20,2
20RITI20921,TLI_5344_16,TLI_5344_16,20_RIC_KERNZA_C0HSF,2020-05-14,10,21,2
20RITI20922,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,10,22,2
20RITI20923,TLI_14172_11,TLI_14172_11,20_RIC_KERNZA_C0HSF,2020-05-14,10,23,2
20RITI20924,TLI_10427_23,TLI_10427_23,20_RIC_KERNZA_C0HSF,2020-05-14,10,24,2
20RITI20925,TLI_4201_A_17,TLI_4201_A_17,20_RIC_KERNZA_C0HSF,2020-05-14,10,25,2
20RITI20926,TLI_4201_A_40,TLI_4201_A_40,20_RIC_KERNZA_C0HSF,2020-05-14,10,26,2
20RITI20927,UM2014_0175_12,UM2014_0175_12,20_RIC_KERNZA_C0HSF,2020-05-14,10,27,2
20RITI20928,MN_1503_Syn2_18,MN_1503_Syn2_18,20_RIC_KERNZA_C0HSF,2020-05-14,10,28,2
20RITI20929,TLI_3719_22,TLI_3719_22,20_RIC_KERNZA_C0HSF,2020-05-14,10,29,2
20RITI20930,TLI_6479_45,TLI_6479_45,20_RIC_KERNZA_C0HSF,2020-05-14,10,30,2
20RITI20931,TLI_12869_12,TLI_12869_12,20_RIC_KERNZA_C0HSF,2020-05-14,10,31,2
20RITI20932,TLI_6215_18,TLI_6215_18,20_RIC_KERNZA_C0HSF,2020-05-14,10,32,2
20RITI20933,MN_1505_Syn2_02,MN_1505_Syn2_02,20_RIC_KERNZA_C0HSF,2020-05-14,10,33,2
20RITI20934,UM2014_0044_40,UM2014_0044_40,20_RIC_KERNZA_C0HSF,2020-05-14,10,34,2
20RITI20935,UM2014_0119_22,UM2014_0119_22,20_RIC_KERNZA_C0HSF,2020-05-14,10,35,2
20RITI20936,UM2014_0001_44,UM2014_0001_44,20_RIC_KERNZA_C0HSF,2020-05-14,10,36,2
20RITI20937,TLI_1648_59,TLI_1648_59,20_RIC_KERNZA_C0HSF,2020-05-14,10,37,2
20RITI20938,TLI_3719_11,TLI_3719_11,20_RIC_KERNZA_C0HSF,2020-05-14,10,38,2
20RITI20939,TLI_5711_11,TLI_5711_11,20_RIC_KERNZA_C0HSF,2020-05-14,10,39,2
20RITI20940,TLI_5711_22,TLI_5711_22,20_RIC_KERNZA_C0HSF,2020-05-14,10,40,2
20RITI20941,MN_1501_Syn2_18,MN_1501_Syn2_18,20_RIC_KERNZA_C0HSF,2020-05-14,10,41,2
20RITI20942,MN_1504_Syn2_22,MN_1504_Syn2_22,20_RIC_KERNZA_C0HSF,2020-05-14,10,42,2
20RITI20943,UM2014_0152_76,UM2014_0152_76,20_RIC_KERNZA_C0HSF,2020-05-14,10,43,2
20RITI20944,TLI_12869_46,TLI_12869_46,20_RIC_KERNZA_C0HSF,2020-05-14,10,44,2
20RITI20945,TLI_5250_46,TLI_5250_46,20_RIC_KERNZA_C0HSF,2020-05-14,10,45,2
20RITI20946,UM2014_0044_53,UM2014_0044_53,20_RIC_KERNZA_C0HSF,2020-05-14,10,46,2
20RITI20947,UM2014_0001_10,UM2014_0001_10,20_RIC_KERNZA_C0HSF,2020-05-14,10,47,2
20RITI20948,UM2014_0026_23,UM2014_0026_23,20_RIC_KERNZA_C0HSF,2020-05-14,10,48,2
20RITI20949,MN_1501_Syn2_23,MN_1501_Syn2_23,20_RIC_KERNZA_C0HSF,2020-05-14,10,49,2
20RITI20950,MN_1504_Syn2_09,MN_1504_Syn2_09,20_RIC_KERNZA_C0HSF,2020-05-14,10,50,2
20RITI20951,TLI_5344_03,TLI_5344_03,20_RIC_KERNZA_C0HSF,2020-05-14,10,51,2
20RITI20952,MN_1501_Syn2_16,MN_1501_Syn2_16,20_RIC_KERNZA_C0HSF,2020-05-14,10,52,2
20RITI20953,TLI_3078_14,TLI_3078_14,20_RIC_KERNZA_C0HSF,2020-05-14,10,53,2
20RITI20954,UM2014_0152_10,UM2014_0152_10,20_RIC_KERNZA_C0HSF,2020-05-14,10,54,2
20RITI20955,UM2014_0165_15,UM2014_0165_15,20_RIC_KERNZA_C0HSF,2020-05-14,10,55,2
20RITI20956,TLI_5344_76,TLI_5344_76,20_RIC_KERNZA_C0HSF,2020-05-14,10,56,2
20RITI20957,TLI_6470_62,TLI_6470_62,20_RIC_KERNZA_C0HSF,2020-05-14,10,57,2
20RITI20958,UM2014_0044_16,UM2014_0044_16,20_RIC_KERNZA_C0HSF,2020-05-14,10,58,2
